,B06009_001E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B06010_001E,B06010_002E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,B09010_001E,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001
2412,37714.0,8183.0,13786.0,10073.0,3656.0,2016.0,45559.0,8066.0,8216.0,5360.0,7769.0,5183.0,4944.0,2945.0,1030.0,2046.0,13309.0,,,,,,,,,,,,,,,
2413,31679.0,7452.0,12930.0,7732.0,2329.0,1236.0,37656.0,6014.0,6785.0,4684.0,6937.0,4579.0,4281.0,2216.0,689.0,1471.0,10467.0,,,,,,,,,,,,,,,
2414,47073.0,7820.0,14503.0,13779.0,7105.0,3866.0,56606.0,7797.0,10821.0,6758.0,9505.0,6203.0,6657.0,4119.0,1322.0,3424.0,15991.0,,,,,,,,,,,,,,,
2415,19161.0,4057.0,6692.0,5572.0,1894.0,946.0,22246.0,3177.0,4320.0,2499.0,4073.0,3034.0,2582.0,1138.0,363.0,1060.0,5852.0,,,,,,,,,,,,,,,
2416,226485.0,24276.0,74237.0,75939.0,34246.0,17787.0,261259.0,26926.0,43250.0,31452.0,47171.0,35279.0,32950.0,19104.0,7104.0,18023.0,58913.0,,,,,,,,,,,,,,,
2417,43847.0,6101.0,16033.0,12752.0,5489.0,3472.0,51444.0,8450.0,7961.0,4946.0,7458.0,6271.0,7035.0,4469.0,1681.0,3173.0,14937.0,,,,,,,,,,,,,,,
2418,12389.0,2760.0,5260.0,2929.0,979.0,461.0,14727.0,3475.0,3148.0,1721.0,2145.0,1567.0,1230.0,669.0,175.0,597.0,3808.0,,,,,,,,,,,,,,,
2419,59344.0,9440.0,19082.0,18872.0,7166.0,4784.0,72578.0,12781.0,15545.0,8516.0,11308.0,7668.0,7691.0,4125.0,1464.0,3480.0,19947.0,,,,,,,,,,,,,,,
2420,199413.0,30135.0,57998.0,63802.0,30238.0,17240.0,239981.0,31626.0,41576.0,24001.0,40638.0,28730.0,29919.0,18883.0,6455.0,18153.0,69673.0,,,,,,,,,,,,,,,
2421,17110.0,3687.0,5864.0,5042.0,1708.0,809.0,20495.0,2886.0,4427.0,2567.0,3692.0,2282.0,2427.0,1074.0,429.0,711.0,5226.0,,,,,,,,,,,,,,,
2422,9902.0,2086.0,3156.0,2769.0,1245.0,646.0,12413.0,2355.0,2305.0,1480.0,1823.0,1649.0,1318.0,578.0,261.0,644.0,2946.0,,,,,,,,,,,,,,,
2423,126904.0,9262.0,28276.0,38806.0,29771.0,20789.0,149458.0,14314.0,21702.0,13234.0,23412.0,19636.0,19872.0,12464.0,5405.0,19419.0,35157.0,,,,,,,,,,,,,,,
2424,10738.0,1536.0,4190.0,3053.0,1260.0,699.0,12406.0,1733.0,2301.0,1208.0,1926.0,1367.0,1786.0,823.0,194.0,1068.0,2985.0,,,,,,,,,,,,,,,
2425,20367.0,5416.0,7496.0,5181.0,1574.0,700.0,24341.0,4594.0,5230.0,3264.0,4456.0,2380.0,2117.0,1312.0,386.0,602.0,7997.0,,,,,,,,,,,,,,,
2426,14049.0,3090.0,4984.0,3686.0,1554.0,735.0,16450.0,2754.0,2724.0,1992.0,2972.0,2161.0,1751.0,863.0,376.0,857.0,4496.0,,,,,,,,,,,,,,,
2427,251220.0,23536.0,56087.0,76837.0,57016.0,37744.0,331864.0,38547.0,66139.0,29466.0,46107.0,38541.0,42320.0,26113.0,10667.0,33964.0,87203.0,,,,,,,,,,,,,,,
2428,16425.0,2870.0,6370.0,4290.0,2103.0,792.0,19192.0,3367.0,3384.0,2157.0,3396.0,2386.0,2032.0,975.0,427.0,1068.0,4573.0,,,,,,,,,,,,,,,
2429,13920.0,2574.0,6044.0,3677.0,1069.0,556.0,16392.0,2929.0,2801.0,2028.0,3106.0,2343.0,1793.0,612.0,333.0,447.0,4468.0,,,,,,,,,,,,,,,
2430,330804.0,42136.0,82263.0,96155.0,70027.0,40223.0,394237.0,52795.0,63314.0,35777.0,57754.0,46761.0,47890.0,31775.0,13307.0,44864.0,114704.0,,,,,,,,,,,,,,,
2431,61355.0,8825.0,20171.0,16981.0,10066.0,5312.0,70767.0,10706.0,10623.0,7363.0,10789.0,8604.0,8614.0,5504.0,2185.0,6379.0,18947.0,,,,,,,,,,,,,,,
2432,100767.0,10089.0,28130.0,34920.0,17690.0,9938.0,120214.0,17348.0,18592.0,9712.0,16093.0,13766.0,15317.0,12215.0,4319.0,12852.0,38171.0,,,,,,,,,,,,,,,
2433,92623.0,14743.0,30457.0,26556.0,13549.0,7318.0,110726.0,16601.0,19854.0,11385.0,17792.0,13538.0,12916.0,7632.0,2942.0,8066.0,33398.0,,,,,,,,,,,,,,,
2434,45268.0,8975.0,15764.0,13911.0,4320.0,2298.0,54241.0,6998.0,10292.0,7144.0,10356.0,6204.0,6211.0,3812.0,1024.0,2200.0,14669.0,,,,,,,,,,,,,,,
2435,7963.0,1599.0,2502.0,2323.0,1073.0,466.0,8723.0,1955.0,1285.0,1184.0,1405.0,846.0,782.0,558.0,250.0,458.0,1142.0,,,,,,,,,,,,,,,
2436,76092.0,11669.0,23033.0,23459.0,10740.0,7191.0,102007.0,13067.0,22782.0,10196.0,16532.0,11737.0,11166.0,6501.0,2329.0,7697.0,23570.0,,,,,,,,,,,,,,,
2437,19686.0,3717.0,7775.0,5729.0,1566.0,899.0,22959.0,2553.0,4440.0,3018.0,4189.0,2927.0,2746.0,1700.0,482.0,904.0,5828.0,,,,,,,,,,,,,,,
2438,22550.0,4490.0,9229.0,5991.0,1910.0,930.0,26567.0,5293.0,5722.0,3384.0,4122.0,3013.0,2643.0,1226.0,460.0,704.0,6935.0,,,,,,,,,,,,,,,
2439,1819.0,225.0,623.0,604.0,305.0,62.0,2189.0,168.0,329.0,127.0,332.0,307.0,411.0,251.0,64.0,200.0,633.0,,,,,,,,,,,,,,,
2440,5027.0,485.0,2101.0,1692.0,637.0,112.0,5848.0,422.0,999.0,409.0,805.0,920.0,1096.0,557.0,158.0,482.0,1589.0,,,,,,,,,,,,,,,
2441,3858.0,408.0,1511.0,1086.0,643.0,210.0,4483.0,426.0,876.0,354.0,639.0,666.0,740.0,311.0,64.0,407.0,1237.0,,,,,,,,,,,,,,,
2442,1889.0,289.0,590.0,598.0,300.0,112.0,2416.0,583.0,436.0,318.0,304.0,256.0,214.0,113.0,93.0,99.0,1004.0,,,,,,,,,,,,,,,
2443,120239.0,9712.0,33243.0,40153.0,26035.0,11096.0,144074.0,8962.0,21330.0,10709.0,20797.0,22619.0,25587.0,15241.0,5326.0,13503.0,46038.0,,,,,,,,,,,,,,,
2444,6739.0,417.0,2125.0,2544.0,1254.0,399.0,7442.0,735.0,1165.0,588.0,1110.0,1066.0,1133.0,780.0,203.0,662.0,1202.0,,,,,,,,,,,,,,,
2445,1011.0,74.0,471.0,268.0,158.0,40.0,1154.0,125.0,199.0,92.0,174.0,145.0,128.0,143.0,22.0,126.0,288.0,,,,,,,,,,,,,,,
2446,2440.0,229.0,988.0,784.0,345.0,94.0,2889.0,202.0,476.0,325.0,523.0,420.0,378.0,209.0,132.0,224.0,863.0,,,,,,,,,,,,,,,
2447,1664.0,132.0,572.0,516.0,294.0,150.0,1886.0,118.0,299.0,199.0,360.0,216.0,256.0,191.0,98.0,149.0,488.0,,,,,,,,,,,,,,,
2448,4987.0,644.0,1721.0,1439.0,906.0,277.0,5846.0,367.0,1179.0,529.0,891.0,747.0,954.0,545.0,173.0,461.0,1693.0,,,,,,,,,,,,,,,
2449,3608.0,336.0,1335.0,1136.0,580.0,221.0,4113.0,199.0,582.0,410.0,613.0,618.0,646.0,414.0,187.0,444.0,1064.0,,,,,,,,,,,,,,,
2450,3938.0,450.0,1525.0,1083.0,655.0,225.0,4521.0,375.0,682.0,415.0,801.0,787.0,617.0,293.0,149.0,402.0,1263.0,,,,,,,,,,,,,,,
2451,1030.0,222.0,411.0,305.0,75.0,17.0,1398.0,343.0,395.0,115.0,200.0,145.0,103.0,61.0,3.0,33.0,789.0,,,,,,,,,,,,,,,
2452,6954.0,348.0,1558.0,1623.0,1887.0,1538.0,11891.0,647.0,4138.0,1369.0,1388.0,1089.0,1366.0,730.0,278.0,886.0,2387.0,,,,,,,,,,,,,,,
2453,3999.0,369.0,1587.0,1300.0,575.0,168.0,4545.0,233.0,890.0,417.0,829.0,544.0,769.0,349.0,118.0,396.0,1182.0,,,,,,,,,,,,,,,
2454,3096.0,476.0,1122.0,1046.0,330.0,122.0,3966.0,978.0,760.0,283.0,505.0,442.0,459.0,261.0,81.0,197.0,2016.0,,,,,,,,,,,,,,,
2455,2056.0,273.0,706.0,689.0,261.0,127.0,2359.0,126.0,406.0,228.0,467.0,315.0,359.0,224.0,47.0,187.0,700.0,,,,,,,,,,,,,,,
2456,883.0,54.0,274.0,283.0,213.0,59.0,1054.0,81.0,187.0,104.0,157.0,92.0,161.0,142.0,36.0,94.0,288.0,,,,,,,,,,,,,,,
2457,12152.0,1116.0,3337.0,3518.0,2909.0,1272.0,14025.0,987.0,1955.0,930.0,1851.0,1589.0,2888.0,1662.0,594.0,1569.0,4185.0,,,,,,,,,,,,,,,
2458,1744.0,321.0,555.0,601.0,203.0,64.0,1967.0,82.0,540.0,169.0,376.0,255.0,160.0,171.0,49.0,165.0,461.0,,,,,,,,,,,,,,,
2459,6475.0,765.0,2410.0,2170.0,770.0,360.0,7825.0,594.0,1575.0,820.0,1230.0,1073.0,1069.0,643.0,177.0,644.0,2877.0,,,,,,,,,,,,,,,
2460,1683.0,151.0,634.0,587.0,240.0,71.0,1955.0,86.0,295.0,158.0,328.0,340.0,323.0,175.0,46.0,204.0,490.0,,,,,,,,,,,,,,,
2461,936.0,47.0,311.0,345.0,197.0,36.0,1108.0,64.0,162.0,76.0,141.0,130.0,219.0,118.0,50.0,148.0,331.0,,,,,,,,,,,,,,,
2462,34099.0,1695.0,7049.0,11388.0,9626.0,4341.0,40020.0,2711.0,4801.0,2152.0,4475.0,5618.0,7189.0,4712.0,1916.0,6446.0,15301.0,,,,,,,,,,,,,,,
2463,2362.0,179.0,745.0,858.0,445.0,135.0,2702.0,200.0,378.0,239.0,403.0,352.0,491.0,252.0,124.0,263.0,701.0,,,,,,,,,,,,,,,
2464,8271.0,561.0,2723.0,2368.0,1924.0,695.0,10047.0,399.0,2126.0,1127.0,1138.0,1371.0,1597.0,859.0,387.0,1043.0,2702.0,,,,,,,,,,,,,,,
2465,17197.0,1073.0,5409.0,5406.0,3535.0,1774.0,21231.0,1171.0,4175.0,1820.0,3733.0,3224.0,2874.0,1519.0,727.0,1988.0,4475.0,,,,,,,,,,,,,,,
2466,15859.0,1407.0,5078.0,5008.0,2792.0,1574.0,18673.0,1663.0,3361.0,1763.0,2953.0,2445.0,2701.0,1612.0,513.0,1662.0,4784.0,,,,,,,,,,,,,,,
2467,18824.0,1563.0,6940.0,6246.0,3336.0,739.0,22329.0,1191.0,3157.0,2143.0,3780.0,3680.0,3980.0,1956.0,556.0,1886.0,6789.0,,,,,,,,,,,,,,,
2468,12066.0,2026.0,3892.0,3789.0,1919.0,440.0,13923.0,1075.0,2293.0,1147.0,2092.0,2354.0,1992.0,1468.0,526.0,976.0,4781.0,,,,,,,,,,,,,,,
2469,7006.0,683.0,2879.0,1986.0,1164.0,294.0,8170.0,552.0,1705.0,873.0,1379.0,936.0,1224.0,795.0,161.0,545.0,2457.0,,,,,,,,,,,,,,,
2470,2311.0,419.0,791.0,691.0,350.0,60.0,2911.0,720.0,755.0,249.0,358.0,269.0,255.0,130.0,70.0,105.0,1474.0,,,,,,,,,,,,,,,
2471,13256.0,1212.0,3783.0,5086.0,2356.0,819.0,16034.0,823.0,2971.0,1513.0,2513.0,1940.0,2936.0,1574.0,466.0,1298.0,4428.0,,,,,,,,,,,,,,,
2472,2724.0,254.0,981.0,808.0,463.0,218.0,3200.0,266.0,431.0,355.0,349.0,459.0,559.0,276.0,162.0,343.0,943.0,,,,,,,,,,,,,,,
2473,1091.0,100.0,446.0,287.0,214.0,44.0,1211.0,103.0,139.0,135.0,172.0,186.0,195.0,99.0,25.0,157.0,310.0,,,,,,,,,,,,,,,
2474,1480.0,153.0,636.0,405.0,214.0,72.0,1611.0,64.0,262.0,191.0,234.0,236.0,244.0,174.0,20.0,186.0,466.0,,,,,,,,,,,,,,,
2475,1907.0,391.0,601.0,585.0,272.0,58.0,2404.0,479.0,535.0,202.0,337.0,266.0,302.0,162.0,42.0,79.0,1219.0,,,,,,,,,,,,,,,
2476,1437.0,138.0,567.0,476.0,198.0,58.0,1647.0,198.0,321.0,193.0,233.0,203.0,237.0,84.0,49.0,129.0,528.0,,,,,,,,,,,,,,,
2477,2111.0,145.0,768.0,609.0,324.0,265.0,2402.0,75.0,304.0,222.0,279.0,473.0,442.0,288.0,73.0,246.0,689.0,,,,,,,,,,,,,,,
2478,599.0,46.0,263.0,195.0,76.0,19.0,643.0,26.0,106.0,70.0,142.0,83.0,100.0,61.0,13.0,42.0,117.0,,,,,,,,,,,,,,,
2479,17665.0,938.0,5809.0,6549.0,3261.0,1108.0,21558.0,1344.0,3573.0,1820.0,3708.0,2923.0,3754.0,2051.0,806.0,1579.0,6459.0,,,,,,,,,,,,,,,
2480,1709.0,130.0,678.0,521.0,266.0,114.0,1918.0,84.0,319.0,178.0,293.0,322.0,338.0,164.0,20.0,200.0,472.0,,,,,,,,,,,,,,,
2481,5782.0,412.0,2013.0,2052.0,945.0,360.0,6625.0,378.0,1110.0,550.0,1015.0,883.0,1180.0,763.0,179.0,567.0,1939.0,,,,,,,,,,,,,,,
2482,25488.0,2015.0,7810.0,8317.0,5155.0,2191.0,30981.0,2098.0,5184.0,2279.0,4304.0,4302.0,5694.0,3148.0,1008.0,2964.0,9125.0,,,,,,,,,,,,,,,
2483,5747.0,732.0,2160.0,1865.0,728.0,262.0,7001.0,928.0,1407.0,754.0,1087.0,850.0,908.0,450.0,117.0,500.0,2724.0,,,,,,,,,,,,,,,
2484,2070.0,157.0,751.0,710.0,360.0,92.0,2490.0,259.0,379.0,252.0,370.0,300.0,455.0,206.0,78.0,191.0,1087.0,,,,,,,,,,,,,,,
2485,3639.0,424.0,1222.0,1211.0,575.0,207.0,4258.0,268.0,635.0,414.0,594.0,619.0,740.0,485.0,99.0,404.0,1498.0,,,,,,,,,,,,,,,
2486,3266.0,284.0,1074.0,1137.0,593.0,178.0,3779.0,247.0,618.0,314.0,569.0,551.0,608.0,377.0,163.0,332.0,1158.0,,,,,,,,,,,,,,,
2487,1263.0,231.0,479.0,361.0,166.0,26.0,1486.0,334.0,325.0,183.0,216.0,156.0,139.0,75.0,15.0,43.0,632.0,,,,,,,,,,,,,,,
2488,4398.0,446.0,1431.0,1468.0,841.0,212.0,5126.0,438.0,802.0,408.0,765.0,766.0,835.0,557.0,153.0,402.0,1548.0,,,,,,,,,,,,,,,
2489,2106.0,175.0,813.0,709.0,276.0,133.0,2449.0,132.0,470.0,270.0,310.0,386.0,406.0,211.0,35.0,229.0,629.0,,,,,,,,,,,,,,,
2490,73154.0,4739.0,20236.0,26560.0,14214.0,7405.0,86541.0,5744.0,14596.0,8429.0,14328.0,11536.0,13199.0,7878.0,2744.0,8087.0,25336.0,,,,,,,,,,,,,,,
2491,4903.0,1080.0,1385.0,1642.0,515.0,281.0,6543.0,1784.0,1640.0,616.0,693.0,680.0,657.0,251.0,30.0,192.0,4017.0,,,,,,,,,,,,,,,
2492,10188.0,881.0,2989.0,3197.0,1964.0,1157.0,11939.0,954.0,1644.0,815.0,1479.0,1519.0,1624.0,1462.0,502.0,1940.0,3671.0,,,,,,,,,,,,,,,
2493,1556.0,163.0,591.0,490.0,234.0,78.0,1762.0,120.0,276.0,178.0,306.0,249.0,254.0,171.0,42.0,166.0,585.0,,,,,,,,,,,,,,,
2494,2437.0,253.0,929.0,818.0,332.0,105.0,2963.0,317.0,613.0,266.0,578.0,330.0,395.0,232.0,81.0,151.0,1100.0,,,,,,,,,,,,,,,
2495,1574.0,262.0,618.0,460.0,192.0,42.0,2060.0,543.0,494.0,194.0,199.0,229.0,221.0,84.0,32.0,64.0,956.0,,,,,,,,,,,,,,,
2496,3016.0,294.0,1254.0,863.0,458.0,147.0,3460.0,216.0,502.0,303.0,400.0,648.0,568.0,348.0,146.0,329.0,990.0,,,,,,,,,,,,,,,
2497,4477.0,356.0,1676.0,1464.0,752.0,229.0,5248.0,424.0,736.0,418.0,875.0,842.0,869.0,412.0,156.0,516.0,1495.0,,,,,,,,,,,,,,,
2498,5113.0,574.0,1880.0,1689.0,660.0,310.0,5960.0,690.0,1404.0,588.0,715.0,794.0,860.0,404.0,113.0,392.0,1258.0,,,,,,,,,,,,,,,
2499,3549.0,476.0,993.0,1177.0,642.0,261.0,4143.0,367.0,655.0,446.0,613.0,727.0,555.0,382.0,87.0,311.0,1317.0,,,,,,,,,,,,,,,
2500,17794.0,702.0,4888.0,5011.0,4629.0,2564.0,27901.0,1654.0,7048.0,2919.0,3829.0,2707.0,4140.0,2282.0,796.0,2526.0,6801.0,,,,,,,,,,,,,,,
2501,5172.0,336.0,1620.0,2027.0,944.0,245.0,5810.0,327.0,1176.0,501.0,853.0,821.0,1024.0,386.0,261.0,461.0,1222.0,,,,,,,,,,,,,,,
2502,2965.0,372.0,1039.0,928.0,509.0,117.0,3367.0,204.0,575.0,470.0,570.0,482.0,439.0,267.0,104.0,256.0,992.0,,,,,,,,,,,,,,,
2503,3568.0,264.0,1516.0,1017.0,597.0,174.0,4321.0,336.0,564.0,383.0,672.0,609.0,750.0,439.0,145.0,423.0,1869.0,,,,,,,,,,,,,,,
2504,19385.0,3674.0,8043.0,4606.0,1931.0,1131.0,23122.0,3375.0,4670.0,2974.0,3714.0,2516.0,2938.0,1499.0,551.0,885.0,6004.0,,,,,,,,,,,,,,,
2505,10863.0,1653.0,4477.0,2943.0,983.0,807.0,13946.0,2442.0,2621.0,1469.0,2123.0,1697.0,1652.0,922.0,326.0,694.0,3904.0,,,,,,,,,,,,,,,
2506,8390.0,1399.0,3718.0,2307.0,656.0,310.0,9630.0,1467.0,1847.0,1168.0,1533.0,1297.0,1026.0,561.0,287.0,444.0,2470.0,,,,,,,,,,,,,,,
2507,464026.0,55568.0,106573.0,120460.0,114156.0,67269.0,553638.0,58918.0,84390.0,45126.0,81071.0,72395.0,80724.0,48801.0,17912.0,64301.0,144817.0,,,,,,,,,,,,,,,
2508,8551.0,1897.0,3994.0,1971.0,409.0,280.0,9852.0,1549.0,1894.0,1478.0,1944.0,1067.0,973.0,475.0,137.0,335.0,2158.0,,,,,,,,,,,,,,,
2509,18111.0,3593.0,7988.0,4313.0,1497.0,720.0,21192.0,3327.0,4676.0,2694.0,3501.0,2337.0,2069.0,1195.0,449.0,944.0,5778.0,,,,,,,,,,,,,,,
2510,5578.0,1432.0,2103.0,1439.0,400.0,204.0,6471.0,1088.0,1240.0,973.0,1149.0,818.0,526.0,278.0,77.0,322.0,1724.0,,,,,,,,,,,,,,,
2511,38880.0,5181.0,14640.0,11541.0,4461.0,3057.0,44760.0,5664.0,8428.0,5020.0,7019.0,5434.0,5026.0,3068.0,1396.0,3705.0,10141.0,,,,,,,,,,,,,,,
2512,70006.0,11082.0,22615.0,21062.0,9433.0,5814.0,84593.0,11049.0,16259.0,8466.0,12850.0,10619.0,10755.0,6237.0,2189.0,6169.0,23183.0,,,,,,,,,,,,,,,
2513,8549.0,1503.0,3929.0,2278.0,419.0,420.0,9836.0,1226.0,2023.0,1203.0,1517.0,1126.0,1198.0,752.0,220.0,571.0,2473.0,,,,,,,,,,,,,,,
2514,43565.0,7850.0,17821.0,10739.0,4580.0,2575.0,51213.0,7189.0,9681.0,5332.0,9154.0,5934.0,6311.0,3581.0,1426.0,2605.0,14751.0,,,,,,,,,,,,,,,
2515,12427.0,2381.0,5614.0,2896.0,966.0,570.0,14479.0,2037.0,2628.0,1773.0,2754.0,1921.0,1538.0,986.0,222.0,620.0,4184.0,,,,,,,,,,,,,,,
2516,5714.0,1304.0,2647.0,1149.0,474.0,140.0,6680.0,1051.0,1371.0,806.0,1056.0,802.0,759.0,389.0,129.0,317.0,1832.0,,,,,,,,,,,,,,,
2517,60140.0,6367.0,21830.0,19513.0,8403.0,4027.0,70252.0,8267.0,12028.0,6854.0,10535.0,8766.0,10100.0,5932.0,1990.0,5780.0,20526.0,,,,,,,,,,,,,,,
2518,13463.0,3064.0,6285.0,2930.0,729.0,455.0,15642.0,2617.0,3061.0,1755.0,2549.0,1879.0,1520.0,1122.0,348.0,791.0,4259.0,,,,,,,,,,,,,,,
2519,18652.0,3700.0,7990.0,4558.0,1568.0,836.0,21478.0,3177.0,4116.0,2867.0,3630.0,2191.0,2397.0,1239.0,449.0,1412.0,5376.0,,,,,,,,,,,,,,,
2520,117962.0,9615.0,34728.0,42673.0,21201.0,9745.0,147560.0,20789.0,23947.0,11631.0,20809.0,17514.0,21343.0,13720.0,5408.0,12399.0,51921.0,,,,,,,,,,,,,,,
2521,35020.0,5971.0,15092.0,8817.0,3379.0,1761.0,41422.0,6238.0,6842.0,4076.0,6574.0,5370.0,5322.0,2777.0,1213.0,3010.0,12128.0,,,,,,,,,,,,,,,
2522,15609.0,2902.0,7900.0,3608.0,742.0,457.0,18237.0,4480.0,3696.0,1748.0,2525.0,1830.0,1886.0,804.0,286.0,982.0,4182.0,,,,,,,,,,,,,,,
2523,9312.0,2493.0,3809.0,1988.0,647.0,375.0,10884.0,2041.0,2486.0,1688.0,1764.0,1023.0,960.0,540.0,96.0,286.0,2996.0,,,,,,,,,,,,,,,
2524,32041.0,6991.0,13224.0,8067.0,2407.0,1352.0,37617.0,5732.0,7238.0,5214.0,5912.0,4575.0,4055.0,2386.0,978.0,1527.0,9991.0,,,,,,,,,,,,,,,
2525,23243.0,3491.0,10852.0,5214.0,2074.0,1612.0,26678.0,3369.0,4665.0,3636.0,4822.0,3346.0,3166.0,1647.0,653.0,1374.0,6768.0,,,,,,,,,,,,,,,
2526,25364.0,5332.0,11393.0,5749.0,1793.0,1097.0,29220.0,3426.0,6521.0,4060.0,5454.0,3281.0,3084.0,1584.0,501.0,1309.0,7265.0,,,,,,,,,,,,,,,
2527,9854.0,2049.0,4085.0,2438.0,805.0,477.0,11574.0,1686.0,2044.0,1265.0,2053.0,1715.0,1337.0,712.0,190.0,572.0,3551.0,,,,,,,,,,,,,,,
2528,13623.0,2847.0,5906.0,3016.0,1214.0,640.0,15892.0,2522.0,2405.0,1973.0,2692.0,1948.0,1964.0,1032.0,391.0,965.0,4255.0,,,,,,,,,,,,,,,
2529,5666.0,1502.0,2618.0,1013.0,306.0,227.0,6628.0,2802.0,1029.0,695.0,668.0,529.0,428.0,186.0,143.0,148.0,1150.0,,,,,,,,,,,,,,,
2530,300733.0,27332.0,77908.0,85694.0,66004.0,43795.0,372139.0,44675.0,65299.0,34540.0,53185.0,43573.0,46858.0,29688.0,11031.0,43290.0,96336.0,,,,,,,,,,,,,,,
2531,8530.0,1435.0,3656.0,2415.0,711.0,313.0,9849.0,1382.0,1969.0,1134.0,1776.0,1328.0,1113.0,448.0,151.0,548.0,2559.0,,,,,,,,,,,,,,,
2532,36911.0,5923.0,16027.0,9291.0,3647.0,2023.0,43289.0,5799.0,8821.0,5291.0,7225.0,5129.0,4811.0,2673.0,931.0,2609.0,11282.0,,,,,,,,,,,,,,,
2533,21771.0,3200.0,9455.0,6192.0,2104.0,820.0,25595.0,3306.0,4011.0,2464.0,4239.0,3836.0,3498.0,2120.0,754.0,1367.0,7527.0,,,,,,,,,,,,,,,
2534,21400.0,3626.0,9065.0,5368.0,2179.0,1162.0,25180.0,3390.0,4508.0,3088.0,4650.0,3223.0,3051.0,1475.0,406.0,1389.0,6745.0,,,,,,,,,,,,,,,
2535,22093.0,5020.0,8113.0,5825.0,2011.0,1124.0,26360.0,3304.0,5594.0,3191.0,4283.0,2978.0,2921.0,1638.0,685.0,1766.0,7442.0,,,,,,,,,,,,,,,
2536,14877.0,3260.0,6735.0,3640.0,650.0,592.0,17593.0,2443.0,4102.0,2211.0,3177.0,1861.0,2101.0,841.0,251.0,606.0,5304.0,,,,,,,,,,,,,,,
2537,40435.0,5483.0,16239.0,12524.0,3826.0,2363.0,48771.0,7368.0,7613.0,4378.0,7066.0,5531.0,6430.0,4175.0,1495.0,4715.0,15594.0,,,,,,,,,,,,,,,
2538,53674.0,7550.0,17965.0,15406.0,7217.0,5536.0,62448.0,7748.0,10943.0,6065.0,11219.0,7253.0,7231.0,3876.0,1772.0,6341.0,15940.0,,,,,,,,,,,,,,,
2539,25448.0,4197.0,9899.0,6748.0,2959.0,1645.0,30314.0,4298.0,5309.0,3262.0,4650.0,3813.0,4149.0,2177.0,619.0,2037.0,9074.0,,,,,,,,,,,,,,,
2540,12735.0,2855.0,5639.0,2747.0,936.0,558.0,14864.0,1867.0,3743.0,2479.0,2373.0,1631.0,1457.0,604.0,194.0,516.0,3874.0,,,,,,,,,,,,,,,
2541,33168.0,5120.0,12678.0,9472.0,3751.0,2147.0,39288.0,4684.0,7291.0,4504.0,7257.0,4917.0,4764.0,2701.0,901.0,2269.0,12046.0,,,,,,,,,,,,,,,
2542,247228.0,28016.0,68764.0,75124.0,48601.0,26723.0,292141.0,33854.0,51224.0,27861.0,45056.0,33146.0,39206.0,22828.0,8129.0,30837.0,74355.0,,,,,,,,,,,,,,,
2543,18313.0,3949.0,8715.0,3650.0,1233.0,766.0,21671.0,5619.0,3709.0,2713.0,3521.0,2090.0,1914.0,1125.0,391.0,589.0,5021.0,,,,,,,,,,,,,,,
2544,37341.0,5464.0,12576.0,9522.0,5991.0,3788.0,42664.0,5277.0,6967.0,4084.0,6424.0,5632.0,5101.0,3492.0,1273.0,4414.0,10225.0,,,,,,,,,,,,,,,
2545,12097.0,2360.0,4900.0,3526.0,798.0,513.0,13992.0,1962.0,2268.0,1455.0,2611.0,1849.0,1763.0,750.0,424.0,910.0,3415.0,,,,,,,,,,,,,,,
2546,185540.0,16978.0,52917.0,56621.0,41285.0,17739.0,236274.0,28876.0,36634.0,19123.0,33113.0,26690.0,35297.0,24107.0,8499.0,23935.0,74565.0,,,,,,,,,,,,,,,
2547,13197.0,2132.0,6330.0,3259.0,903.0,573.0,15543.0,2209.0,2701.0,1600.0,2381.0,1980.0,2278.0,1084.0,385.0,925.0,4578.0,,,,,,,,,,,,,,,
2548,18577.0,3223.0,8324.0,4737.0,1511.0,782.0,21543.0,3166.0,4351.0,2662.0,4047.0,2582.0,2228.0,1376.0,269.0,862.0,5839.0,,,,,,,,,,,,,,,
2549,88039.0,8153.0,26186.0,27565.0,18391.0,7744.0,103190.0,11774.0,14485.0,8799.0,12925.0,11247.0,16057.0,10169.0,3705.0,14029.0,31102.0,,,,,,,,,,,,,,,
2550,113348.0,16194.0,40169.0,32095.0,15032.0,9858.0,131310.0,14822.0,24565.0,15232.0,23429.0,15941.0,14612.0,9225.0,3379.0,10105.0,30898.0,,,,,,,,,,,,,,,
2551,13171.0,2255.0,5356.0,3598.0,1329.0,633.0,15095.0,1594.0,2788.0,2317.0,3048.0,1806.0,1512.0,1145.0,282.0,603.0,3372.0,,,,,,,,,,,,,,,
2552,27431.0,5673.0,11686.0,6134.0,2352.0,1586.0,32263.0,4573.0,5076.0,4105.0,6449.0,4071.0,3942.0,2010.0,702.0,1335.0,9578.0,,,,,,,,,,,,,,,
2553,86310.0,9403.0,25929.0,23464.0,16158.0,11356.0,105948.0,11903.0,20832.0,11814.0,17425.0,12441.0,12096.0,7687.0,3300.0,8450.0,24712.0,,,,,,,,,,,,,,,
