,B19058_002E,zip code tabulation area
24158,3140,70122
24159,765,70123
24160,161,70124
24161,1239,70125
24162,3429,70126
24163,2933,70127
24164,1363,70128
24165,850,70129
24166,893,70130
24167,1335,70131
24168,0,70139
24169,0,70163
24170,2646,70301
24171,174,70339
24172,18,70340
24173,255,70341
24174,389,70342
24175,154,70343
24176,307,70344
24177,266,70345
24178,1015,70346
24179,0,70352
24180,131,70353
24181,193,70354
24182,45,70355
24183,106,70356
24184,170,70357
24185,45,70358
24186,507,70359
24187,1334,70360
24188,2010,70363
24189,1704,70364
24190,186,70372
24191,332,70373
24192,398,70374
24193,0,70375
24194,294,70377
24195,1495,70380
24196,659,70390
24197,0,70391
24198,540,70392
24199,55,70393
24200,883,70394
24201,169,70395
24202,33,70397
24203,1685,70401
24204,0,70402
24205,2451,70403
24206,208,70420
24207,1416,70422
24208,414,70426
24209,2435,70427
24210,136,70431
24211,1051,70433
24212,481,70435
24213,153,70436
24214,357,70437
24215,1856,70438
24216,550,70441
24217,0,70442
24218,1315,70443
24219,987,70444
24220,419,70445
24221,228,70446
24222,153,70447
24223,443,70448
24224,249,70449
24225,250,70450
24226,0,70451
24227,860,70452
24228,45,70453
24229,1643,70454
24230,0,70455
24231,367,70456
24232,1622,70458
24233,1298,70460
24234,1082,70461
24235,362,70462
24236,12,70463
24237,38,70464
24238,132,70465
24239,805,70466
24240,374,70471
24241,3328,70501
24242,479,70503
24243,1987,70506
24244,1013,70507
24245,936,70508
24246,1703,70510
24247,308,70512
24248,0,70513
24249,114,70514
24250,341,70515
24251,0,70516
24252,1787,70517
24253,340,70518
24254,0,70519
24255,805,70520
24256,37,70523
24257,14,70524
24258,1111,70525
24259,1983,70526
24260,156,70528
24261,729,70529
24262,55,70531
24263,191,70532
24264,442,70533
24265,76,70534
24266,1158,70535
24267,26,70537
24268,1021,70538
24269,19,70541
24270,170,70542
24271,170,70543
24272,983,70544
24273,1055,70546
24274,987,70548
24275,262,70549
24276,0,70550
24277,107,70552
24278,474,70554
24279,290,70555
24280,33,70556
24281,0,70558
24282,214,70559
24283,3879,70560
24284,562,70563
24285,3080,70570
24286,0,70575
24287,53,70576
24288,192,70577
24289,1016,70578
24290,0,70580
24291,11,70581
24292,1271,70582
24293,771,70583
24294,408,70584
24295,23,70585
24296,1644,70586
24297,224,70589
24298,284,70591
24299,504,70592
24300,3435,70601
24301,503,70605
24302,2062,70607
24303,716,70611
24304,1205,70615
24305,0,70630
24306,15,70631
24307,0,70632
24308,343,70633
24309,1387,70634
24310,42,70637
24311,43,70638
24312,21,70639
24313,46,70640
24314,20,70643
24315,0,70644
24316,53,70645
24317,0,70646
24318,530,70647
24319,462,70648
24320,0,70650
24321,16,70651
24322,48,70652
24323,184,70653
24324,0,70654
24325,195,70655
24326,284,70656
24327,148,70657
24328,38,70658
24329,88,70659
24330,88,70660
24331,103,70661
24332,0,70662
24333,1232,70663
24334,381,70665
24335,278,70668
24336,368,70669
24337,1456,70706
24338,114,70710
24339,229,70711
24340,33,70712
24341,1236,70714
24342,80,70715
24343,180,70719
24344,62,70721
24345,328,70722
24346,95,70723
24347,120,70725
24348,2847,70726
24349,101,70729
24350,245,70730
24351,53,70732
24352,134,70733
24353,140,70734
24354,53,70736
24355,1625,70737
24356,343,70739
24357,129,70740
24358,0,70743
24359,436,70744
24360,26,70747
24361,317,70748
24362,164,70749
24363,36,70750
24364,52,70752
24365,101,70753
24366,525,70754
24367,58,70755
24368,52,70756
24369,259,70757
24370,67,70759
24371,530,70760
24372,33,70761
24373,8,70762
24374,164,70763
24375,1481,70764
24376,999,70767
24377,1142,70769
24378,112,70770
24379,65,70772
24380,0,70773
24381,586,70774
24382,441,70775
24383,175,70776
24384,74,70777
24385,210,70778
24386,114,70780
24387,22,70782
24388,119,70783
24389,1185,70785
24390,0,70787
24391,432,70788
24392,69,70789
24393,810,70791
24394,0,70801
24395,3265,70802
24396,0,70803
24397,4216,70805
24398,2804,70806
24399,2080,70807
24400,792,70808
24401,441,70809
24402,1233,70810
24403,1140,70811
24404,900,70812
24405,819,70814
24406,1729,70815
24407,2391,70816
24408,564,70817
24409,277,70818
24410,213,70819
24411,898,70820
24412,0,70836
24413,465,71001
24414,96,71003
24415,31,71004
24416,415,71006
24417,20,71007
24418,58,71008
24419,143,71016
24420,169,71018
24421,411,71019
24422,158,71021
24423,222,71023
24424,148,71024
24425,161,71027
24426,97,71028
24427,9,71029
24428,100,71030
24429,125,71031
24430,137,71032
24431,123,71033
24432,10,71034
24433,1076,71037
24434,585,71038
24435,54,71039
24436,855,71040
24437,43,71043
24438,30,71044
24439,48,71045
24440,35,71046
24441,511,71047
24442,3,71048
24443,185,71049
24444,107,71051
24445,1030,71052
24446,1466,71055
24447,164,71060
24448,213,71061
24449,61,71063
24450,226,71064
24451,117,71065
24452,356,71067
24453,334,71068
24454,73,71069
24455,161,71070
24456,90,71071
24457,95,71072
24458,155,71073
24459,708,71075
24460,344,71078
24461,0,71079
24462,379,71082
24463,1157,71101
24464,1142,71103
24465,1003,71104
24466,784,71105
24467,2666,71106
24468,2396,71107
24469,2125,71108
24470,2545,71109
24471,10,71110
24472,2135,71111
24473,1438,71112
24474,410,71115
24475,1228,71118
24476,407,71119
24477,637,71129
24478,1237,71201
24479,3675,71202
24480,2206,71203
24481,0,71209
24482,49,71219
24483,2032,71220
24484,227,71222
24485,32,71223
24486,286,71225
24487,142,71226
24488,150,71227
24489,49,71229
24490,487,71232
24491,22,71233
24492,112,71234
24493,245,71235
24494,67,71237
24495,107,71238
24496,582,71241
24497,0,71243
24498,714,71245
24499,93,71247
24500,20,71250
24501,944,71251
24502,5,71253
24503,784,71254
24504,90,71256
24505,124,71259
24506,199,71260
24507,66,71261
24508,397,71263
24509,133,71264
24510,47,71266
24511,95,71268
24512,865,71269
24513,2552,71270
24514,0,71272
24515,78,71275
24516,8,71276
24517,77,71277
24518,20,71279
24519,183,71280
24520,803,71282
24521,22,71286
24522,1077,71291
24523,1361,71292
24524,1292,71295
24525,2263,71301
24526,1538,71302
24527,1008,71303
24528,0,71316
24529,487,71322
24530,49,71323
24531,132,71325
24532,59,71326
24533,366,71327
24534,250,71328
24535,64,71331
24536,79,71333
24537,755,71334
24538,52,71336
24539,0,71339
24540,72,71340
24541,150,71341
24542,534,71342
24543,390,71343
24544,39,71345
24545,181,71346
24546,336,71350
24547,925,71351
24548,106,71353
24549,14,71354
24550,167,71355
24551,121,71356
24552,106,71357
24553,38,71358
24554,2198,71360
24555,111,71362
24556,146,71366
24557,94,71367
24558,91,71368
24559,273,71369
24560,50,71371
24561,193,71373
24562,146,71375
24563,52,71377
24564,188,71378
24565,0,71401
24566,174,71403
24567,37,71404
24568,364,71405
24569,0,71406
24570,12,71407
24571,436,71409
24572,8,71410
24573,470,71411
24574,34,71414
24575,94,71416
24576,422,71417
24577,412,71418
24578,184,71419
24579,94,71422
24580,295,71423
24581,0,71424
24582,0,71425
24583,22,71426
24584,45,71427
24585,192,71429
24586,92,71430
24587,105,71432
24588,235,71433
24589,111,71435
24590,92,71438
24591,104,71439
24592,39,71441
24593,1356,71446
24594,143,71447
24595,659,71449
24596,34,71450
24597,0,71452
24598,150,71454
24599,0,71455
24600,129,71456
24601,2951,71457
24602,113,71459
24603,102,71461
24604,112,71462
24605,629,71463
24606,240,71465
24607,78,71466
24608,269,71467
24609,73,71468
24610,142,71469
24611,13,71472
24612,19,71473
24613,24,71474
24614,53,71479
24615,43,71480
24616,683,71483
24617,102,71485
24618,412,71486
24619,1750,71601
24620,1148,71602
24621,2646,71603
24622,78,71630
24623,44,71631
24624,1006,71635
24625,444,71638
24626,720,71639
24627,385,71640
24628,64,71642
24629,109,71643
24630,84,71644
24631,442,71646
24632,223,71647
24633,0,71651
24634,105,71652
24635,352,71653
24636,623,71654
24637,1136,71655
24638,44,71658
24639,6,71659
24640,18,71660
24641,33,71661
24642,20,71662
24643,36,71663
24644,280,71665
24645,0,71666
24646,633,71667
24647,98,71670
24648,744,71671
24649,51,71674
24650,49,71675
24651,71,71676
24652,34,71677
24653,1528,71701
24654,0,71711
24655,107,71720
24656,13,71722
24657,22,71724
24658,37,71725
24659,92,71726
24660,2076,71730
24661,94,71740
24662,430,71742
24663,237,71743
24664,130,71744
24665,47,71745
24666,38,71747
24667,60,71749
24668,99,71751
24669,109,71752
24670,1307,71753
24671,26,71758
24672,9,71759
24673,197,71762
24674,108,71763
24675,141,71764
24676,164,71765
24677,75,71766
24678,334,71770
24679,0,71772
24680,919,71801
24681,0,71820
24682,788,71822
24683,0,71823
24684,17,71825
24685,85,71826
24686,47,71827
24687,640,71832
24688,51,71833
24689,19,71834
24690,69,71835
24691,227,71836
24692,141,71837
24693,84,71838
24694,42,71839
24695,68,71841
24696,194,71842
24697,239,71845
24698,233,71846
24699,52,71847
24700,87,71851
24701,728,71852
24702,0,71853
24703,2419,71854
24704,34,71855
24705,434,71857
24706,148,71858
24707,0,71859
24708,285,71860
24709,100,71861
24710,24,71862
24711,18,71865
24712,8,71866
24713,2290,71901
24714,224,71909
24715,2532,71913
24716,170,71921
24717,4,71922
24718,808,71923
24719,132,71929
24720,62,71933
24721,63,71935
24722,136,71937
24723,86,71940
24724,140,71941
24725,327,71943
24726,41,71944
24727,125,71945
24728,130,71949
24729,72,71950
24730,0,71952
24731,933,71953
24732,182,71956
24733,175,71957
24734,183,71958
24735,43,71959
24736,136,71960
24737,66,71961
24738,74,71962
24739,131,71964
24740,22,71965
24741,116,71968
24742,25,71969
24743,17,71970
24744,37,71971
24745,47,71972
24746,126,71973
24747,0,71998
24748,0,71999
24749,45,72001
24750,577,72002
24751,34,72003
24752,102,72004
24753,18,72005
24754,424,72006
24755,207,72007
24756,482,72010
24757,131,72011
24758,492,72012
24759,147,72013
24760,5,72014
24761,1207,72015
24762,79,72016
24763,75,72017
24764,522,72019
24765,258,72020
24766,378,72021
24767,335,72022
24768,1034,72023
24769,121,72024
24770,26,72025
24771,30,72026
24772,77,72027
24773,329,72029
24774,31,72030
24775,388,72031
24776,1810,72032
24777,1743,72034
24778,0,72035
24779,118,72036
24780,7,72037
24781,0,72038
24782,121,72039
24783,196,72040
24784,111,72041
24785,471,72042
24786,45,72044
24787,32,72045
24788,344,72046
24789,57,72047
24790,7,72048
24791,50,72051
24792,60,72055
24793,25,72057
24794,519,72058
24795,0,72059
24796,10,72060
24797,0,72061
24798,81,72063
24799,162,72064
24800,214,72065
24801,181,72067
24802,13,72068
24803,85,72069
24804,151,72070
24805,15,72072
24806,37,72073
24807,14,72074
24808,2149,72076
24809,35,72079
24810,4,72080
24811,247,72081
24812,228,72082
24813,18,72083
24814,84,72084
24815,25,72085
24816,323,72086
24817,57,72087
24818,39,72088
24819,0,72099
24820,194,72101
24821,194,72102
24822,859,72103
24823,1592,72104
24824,284,72106
24825,6,72107
24826,0,72108
24827,999,72110
24828,60,72111
24829,802,72112
24830,901,72113
24831,2071,72114
24832,572,72116
24833,1128,72117
24834,1148,72118
24835,0,72119
24836,754,72120
24837,77,72121
24838,29,72122
24839,63,72123
24840,55,72125
24841,180,72126
24842,147,72127
24843,38,72128
24844,76,72129
24845,9,72130
24846,152,72131
24847,93,72132
24848,10,72134
24849,59,72135
24850,46,72136
24851,142,72137
24852,32,72139
24853,20,72140
24854,99,72141
24855,73,72142
24856,1344,72143
24857,0,72149
24858,431,72150
24859,44,72152
24860,241,72153
24861,49,72156
24862,40,72157
24863,857,72160
24864,0,72165
24865,8,72166
24866,29,72167
24867,54,72168
24868,4,72169
24869,2,72170
24870,348,72173
24871,33,72175
24872,562,72176
24873,0,72179
24874,0,72181
24875,47,72201
24876,659,72202
24877,2415,72204
24878,643,72205
24879,1634,72206
24880,153,72207
24881,2166,72209
24882,557,72210
24883,367,72211
24884,29,72212
24885,457,72223
24886,121,72227
24887,2662,72301
24888,4,72311
24889,1876,72315
24890,10,72320
24891,0,72321
24892,23,72322
24893,118,72324
24894,0,72325
24895,116,72326
24896,171,72327
24897,13,72328
24898,15,72329
24899,55,72330
24900,293,72331
24901,0,72332
24902,88,72333
24903,1549,72335
24904,0,72338
24905,13,72339
24906,8,72340
24907,21,72341
24908,744,72342
24909,60,72346
24910,26,72347
24911,277,72348
24912,150,72350
24913,48,72351
24914,0,72353
24915,339,72354
24916,241,72355
24917,100,72358
24918,86,72359
24919,929,72360
24920,691,72364
24921,333,72365
24922,263,72366
24923,8,72367
24924,71,72368
24925,961,72370
24926,182,72372
24927,126,72373
24928,146,72374
24929,73,72376
24930,0,72377
24931,0,72379
24932,0,72383
24933,50,72384
24934,174,72386
24935,36,72389
24936,943,72390
24937,44,72392
24938,48,72394
24939,126,72395
24940,875,72396
24941,4235,72401
24942,536,72404
24943,32,72410
24944,118,72411
24945,55,72412
24946,42,72413
24947,12,72414
24948,93,72415
24949,296,72416
24950,170,72417
24951,152,72419
24952,52,72421
24953,401,72422
24954,6,72424
24955,0,72425
24956,2,72426
24957,33,72427
24958,0,72428
24959,13,72429
24960,22,72430
24961,45,72431
24962,398,72432
24963,298,72433
24964,87,72434
24965,23,72435
24966,74,72436
24967,233,72437
24968,215,72438
24969,17,72440
24970,6,72441
24971,409,72442
24972,205,72443
24973,224,72444
24974,6,72445
24975,50,72447
24976,20,72449
24977,2185,72450
24978,9,72453
24979,345,72454
24980,875,72455
24981,6,72456
24982,4,72457
24983,16,72458
24984,85,72459
24985,86,72460
24986,317,72461
24987,54,72462
24988,13,72464
24989,106,72466
24990,0,72467
24991,82,72469
24992,3,72470
24993,88,72471
24994,768,72472
24995,150,72473
24996,472,72476
24997,15,72478
24998,76,72479
24999,100,72482
25000,1375,72501
25001,225,72512
25002,256,72513
25003,0,72515
25004,34,72517
25005,117,72519
25006,13,72520
25007,403,72521
25008,0,72522
25009,29,72523
25010,5,72524
25011,6,72526
25012,22,72527
25013,0,72528
25014,371,72529
25015,93,72530
25016,69,72531
25017,106,72532
25018,44,72533
25019,94,72534
25020,22,72536
25021,29,72537
25022,22,72538
25023,0,72539
25024,10,72540
25025,306,72542
25026,453,72543
25027,30,72544
25028,18,72546
25029,0,72550
25030,4,72553
25031,187,72554
25032,5,72555
25033,301,72556
25034,676,72560
25035,44,72561
25036,191,72562
25037,22,72564
25038,36,72565
25039,6,72566
25040,32,72567
25041,41,72568
25042,33,72569
25043,0,72571
25044,5,72572
25045,0,72573
25046,333,72576
25047,27,72577
25048,0,72578
25049,80,72579
25050,0,72581
25051,189,72583
25052,17,72584
25053,0,72585
25054,0,72587
25055,2053,72601
25056,38,72611
25057,336,72616
25058,1,72617
25059,167,72619
25060,138,72623
25061,42,72624
25062,51,72626
25063,56,72628
25064,32,72629
25065,19,72630
25066,68,72631
25067,213,72632
25068,22,72633
25069,313,72634
25070,238,72635
25071,0,72636
25072,484,72638
25073,51,72639
25074,0,72640
25075,222,72641
25076,54,72642
25077,169,72644
25078,145,72645
25079,31,72648
25080,230,72650
25081,113,72651
25082,1320,72653
25083,17,72655
25084,77,72658
25085,20,72660
25086,0,72661
25087,150,72662
25088,28,72663
25089,28,72666
25090,10,72668
25091,1,72669
25092,8,72670
25093,33,72672
25094,102,72675
25095,27,72677
25096,0,72679
25097,52,72680
25098,26,72682
25099,33,72683
25100,62,72685
25101,0,72686
25102,463,72687
25103,1344,72701
25104,1055,72703
25105,354,72704
25106,936,72712
25107,209,72714
25108,187,72715
25109,54,72717
25110,28,72718
25111,188,72719
25112,31,72721
25113,118,72722
25114,243,72727
25115,0,72729
25116,168,72730
25117,86,72732
25118,234,72734
25119,106,72736
25120,45,72738
25121,0,72739
25122,391,72740
25123,51,72742
25124,256,72744
25125,302,72745
25126,27,72747
25127,7,72749
25128,186,72751
25129,9,72752
25130,348,72753
25131,1474,72756
25132,674,72758
25133,60,72760
25134,779,72761
25135,981,72762
25136,2855,72764
25137,42,72768
25138,0,72769
25139,55,72773
25140,126,72774
25141,8,72776
25142,1247,72801
25143,667,72802
25144,180,72821
25145,437,72823
25146,127,72824
25147,5,72826
25148,28,72827
25149,0,72828
25150,724,72830
25151,98,72832
25152,171,72833
25153,454,72834
25154,47,72835
25155,241,72837
25156,15,72838
25157,9,72839
25158,87,72840
25159,9,72841
25160,94,72842
25161,128,72843
25162,68,72845
25163,317,72846
25164,193,72847
25165,54,72851
25166,17,72852
25167,141,72853
25168,62,72854
25169,422,72855
25170,15,72856
25171,84,72857
25172,288,72858
25173,0,72860
25174,70,72863
25175,61,72865
25176,2041,72901
25177,1432,72903
25178,2622,72904
25179,595,72908
25180,107,72916
25181,531,72921
25182,378,72923
25183,59,72926
25184,526,72927
25185,12,72928
25186,0,72930
25187,56,72932
25188,152,72933
25189,58,72934
25190,22,72935
25191,519,72936
25192,202,72937
25193,47,72938
25194,72,72940
25195,256,72941
25196,109,72943
25197,154,72944
25198,17,72945
25199,147,72946
25200,300,72947
25201,0,72948
25202,566,72949
25203,16,72950
25204,104,72951
25205,209,72952
25206,24,72955
25207,2015,72956
25208,671,72958
25209,110,72959
25210,34,73002
25211,754,73003
25212,26,73004
25213,705,73005
25214,200,73006
25215,136,73007
25216,1123,73008
25217,43,73009
25218,577,73010
25219,26,73011
25220,311,73012
25221,676,73013
25222,59,73014
25223,217,73015
25224,41,73016
25225,62,73017
25226,1276,73018
25227,0,73019
25228,588,73020
25229,4,73021
25230,19,73024
25231,90,73025
25232,382,73026
25233,47,73027
25234,172,73028
25235,113,73029
25236,176,73030
25237,11,73032
25238,25,73033
25239,1075,73034
25240,1125,73036
25241,128,73038
25242,224,73040
25243,16,73041
25244,48,73042
25245,16,73043
25246,1214,73044
25247,443,73045
25248,122,73047
25249,55,73048
25250,262,73049
25251,20,73050
25252,435,73051
25253,207,73052
25254,22,73053
25255,155,73054
25256,518,73055
25257,14,73056
25258,139,73057
25259,24,73058
25260,100,73059
25261,58,73061
25262,121,73062
25263,25,73063
25264,398,73064
25265,285,73065
25266,26,73066
25267,79,73067
25268,562,73068
25269,1299,73069
25270,1941,73071
25271,1115,73072
25272,6,73073
25273,47,73074
25274,441,73075
25275,299,73077
25276,44,73078
25277,18,73079
25278,442,73080
25279,189,73082
25280,718,73084
25281,514,73086
25282,335,73089
25283,22,73090
25284,87,73092
25285,45,73093
25286,62,73095
25287,378,73096
25288,17,73097
25289,249,73098
25290,1447,73099
25291,142,73102
25292,369,73103
25293,187,73104
25294,535,73105
25295,1043,73106
25296,1850,73107
25297,1738,73108
25298,2229,73109
25299,2646,73110
25300,1836,73111
25301,2262,73112
25302,1759,73114
25303,1579,73115
25304,257,73116
25305,1025,73117
25306,538,73118
25307,2870,73119
25308,1034,73120
25309,293,73121
25310,768,73122
25311,2262,73127
25312,123,73128
25313,2179,73129
25314,799,73130
25315,11,73131
25316,1345,73132
25317,72,73134
25318,1562,73135
25319,1363,73139
25320,227,73141
25321,449,73142
25322,32,73145
25323,558,73149
25324,63,73150
25325,6,73151
25326,1859,73159
25327,2635,73160
25328,737,73162
25329,272,73165
25330,95,73169
25331,559,73170
25332,27,73173
25333,53,73179
25334,2258,73401
25335,0,73425
25336,23,73430
25337,58,73432
25338,120,73433
25339,38,73434
25340,0,73437
25341,120,73438
25342,408,73439
25343,16,73440
25344,14,73441
25345,13,73442
25346,118,73443
25347,4,73444
25348,396,73446
25349,81,73447
25350,134,73448
25351,326,73449
25352,50,73450
25353,3,73453
25354,43,73455
25355,116,73456
25356,51,73458
25357,29,73459
25358,464,73460
25359,61,73461
25360,139,73463
25361,41,73481
25362,11,73487
25363,31,73491
25364,1888,73501
25365,70,73503
25366,2698,73505
25367,1533,73507
25368,11,73520
25369,1472,73521
25370,110,73526
25371,125,73527
25372,35,73528
25373,302,73529
25374,48,73530
25375,6,73531
25376,25,73532
25377,1512,73533
25378,67,73537
25379,123,73538
25380,12,73539
25381,5,73540
25382,111,73541
25383,347,73542
25384,53,73543
25385,21,73544
25386,129,73546
25387,106,73547
25388,6,73548
25389,2,73549
25390,189,73550
25391,7,73551
25392,70,73552
25393,0,73553
25394,339,73554
25395,27,73555
25396,17,73556
25397,10,73557
25398,62,73559
25399,28,73560
25400,21,73562
25401,23,73564
25402,82,73565
25403,145,73566
25404,41,73567
25405,79,73568
25406,46,73569
25407,54,73570
25408,17,73571
25409,244,73572
25410,226,73573
25411,462,73601
25412,15,73620
25413,2,73622
25414,103,73624
25415,26,73625
25416,27,73626
25417,12,73627
25418,50,73628
25419,190,73632
25420,0,73638
25421,28,73639
25422,24,73641
25423,0,73642
25424,501,73644
25425,54,73645
25426,24,73646
25427,0,73647
25428,26,73650
25429,383,73651
25430,7,73654
25431,33,73655
25432,0,73658
25433,16,73659
25434,8,73660
25435,10,73661
25436,317,73662
25437,9,73663
25438,50,73664
25439,0,73666
25440,9,73667
25441,57,73669
25442,8,73673
25443,1845,73701
25444,1040,73703
25445,0,73705
25446,9,73716
25447,249,73717
25448,27,73718
25449,0,73719
25450,3,73720
25451,8,73722
25452,19,73724
25453,21,73726
25454,4,73727
25455,92,73728
25456,13,73729
25457,24,73730
25458,0,73731
25459,8,73733
25460,46,73734
25461,0,73735
25462,15,73736
25463,153,73737
25464,87,73738
25465,14,73739
25466,25,73741
25467,175,73742
25468,0,73743
25469,8,73744
25470,0,73746
25471,14,73747
25472,10,73749
25473,153,73750
25474,5,73753
25475,47,73754
25476,102,73755
25477,8,73756
25478,0,73757
25479,1,73758
25480,47,73759
25481,13,73760
25482,2,73761
25483,48,73762
25484,29,73763
25485,0,73764
25486,66,73766
25487,78,73768
25488,20,73771
25489,152,73772
25490,71,73773
25491,716,73801
25492,25,73832
25493,59,73834
25494,12,73835
25495,4,73838
25496,18,73840
25497,12,73841
25498,10,73842
25499,20,73843
25500,3,73844
25501,24,73848
25502,0,73851
25503,79,73852
25504,7,73853
25505,8,73855
25506,55,73857
25507,59,73858
25508,34,73859
25509,73,73860
25510,4,73901
25511,11,73931
25512,62,73932
25513,88,73933
25514,3,73937
25515,29,73938
25516,43,73939
25517,395,73942
25518,28,73944
25519,52,73945
25520,17,73946
25521,7,73947
25522,22,73949
25523,16,73950
25524,21,73951
25525,17,74001
25526,91,74002
25527,1130,74003
25528,786,74006
25529,421,74008
25530,670,74010
25531,708,74011
25532,1593,74012
25533,802,74014
25534,383,74015
25535,355,74016
25536,1446,74017
25537,455,74019
25538,346,74020
25539,570,74021
25540,68,74022
25541,780,74023
25542,75,74026
25543,76,74027
25544,79,74028
25545,338,74029
25546,198,74030
25547,81,74032
25548,380,74033
25549,11,74034
25550,199,74035
25551,305,74036
25552,343,74037
25553,85,74038
25554,159,74039
25555,95,74041
25556,36,74042
25557,330,74044
25558,13,74045
25559,10,74046
25560,315,74047
25561,411,74048
25562,65,74050
25563,49,74051
25564,60,74052
25565,151,74053
25566,38,74054
25567,754,74055
25568,306,74056
25569,172,74058
25570,522,74059
25571,26,74060
25572,36,74061
25573,26,74062
25574,1101,74063
25575,1605,74066
25576,4,74068
25577,558,74070
25578,12,74071
25579,64,74072
25580,227,74073
25581,1036,74074
25582,855,74075
25583,0,74078
25584,209,74079
25585,96,74080
25586,89,74081
25587,4,74082
25588,36,74083
25589,21,74084
25590,104,74085
25591,0,74103
25592,723,74104
25593,1602,74105
25594,2904,74106
25595,1939,74107
25596,475,74108
25597,1737,74110
25598,1514,74112
25599,222,74114
25600,2312,74115
25601,427,74116
25602,0,74117
25603,361,74119
25604,253,74120
25605,1343,74126
25606,1554,74127
25607,671,74128
25608,1194,74129
25609,199,74130
25610,157,74131
25611,187,74132
25612,1562,74133
25613,960,74134
25614,1241,74135
25615,2081,74136
25616,324,74137
25617,828,74145
25618,1441,74146
25619,656,74301
25620,165,74330
25621,390,74331
25622,96,74332
25623,72,74333
25624,312,74337
25625,325,74338
25626,258,74339
25627,27,74340
25628,305,74342
25629,207,74343
25630,909,74344
25631,579,74346
25632,166,74347
25633,24,74349
25634,81,74350
25635,480,74352
25636,1310,74354
25637,24,74358
25638,34,74359
25639,0,74360
25640,1068,74361
25641,223,74363
25642,117,74364
25643,309,74365
25644,105,74366
25645,60,74367
25646,7,74368
25647,84,74369
25648,227,74370
25649,1682,74401
25650,2376,74403
25651,249,74421
25652,21,74422
25653,65,74423
25654,64,74425
25655,808,74426
25656,0,74427
25657,129,74428
25658,585,74429
25659,20,74430
25660,73,74431
25661,825,74432
25662,436,74434
25663,270,74435
25664,238,74436
25665,882,74437
25666,13,74438
25667,277,74441
25668,56,74442
25669,189,74445
25670,37,74446
25671,1615,74447
25672,87,74450
25673,217,74451
25674,19,74452
25675,200,74454
25676,231,74455
25677,10,74456
25678,24,74457
25679,12,74458
25680,16,74459
25681,25,74460
25682,689,74462
25683,25,74463
25684,1806,74464
25685,1392,74467
25686,13,74468
25687,189,74469
25688,118,74470
25689,91,74471
25690,44,74472
25691,0,74477
25692,1783,74501
25693,11,74521
25694,7,74522
25695,606,74523
25696,917,74525
25697,16,74528
25698,7,74530
25699,32,74531
25700,76,74533
25701,23,74534
25702,10,74535
25703,175,74536
25704,314,74538
25705,13,74540
25706,13,74543
25707,71,74546
25708,207,74547
25709,4,74549
25710,90,74552
25711,95,74553
25712,72,74554
25713,72,74555
25714,19,74556
25715,25,74557
25716,35,74558
25717,34,74560
25718,158,74561
25719,61,74562
25720,85,74563
25721,38,74565
25722,0,74567
25723,25,74569
25724,37,74570
25725,267,74571
25726,50,74572
25727,75,74574
25728,0,74576
25729,22,74577
25730,435,74578
25731,1761,74601
25732,442,74604
25733,56,74630
25734,511,74631
25735,25,74632
25736,8,74633
25737,28,74636
25738,95,74637
25739,16,74640
25740,24,74641
25741,18,74643
25742,33,74644
25743,0,74646
25744,202,74647
25745,28,74650
25746,44,74651
25747,62,74652
25748,234,74653
25749,1443,74701
25750,40,74720
25751,19,74722
25752,105,74723
25753,28,74724
25754,114,74726
25755,185,74727
25756,919,74728
25757,167,74729
25758,233,74730
25759,85,74731
25760,122,74733
25761,117,74734
25762,173,74735
25763,89,74736
25764,74,74738
25765,221,74740
25766,33,74741
25767,1052,74743
25768,1060,74745
25769,8,74747
25770,13,74748
25771,16,74750
25772,0,74753
25773,29,74754
25774,8,74755
25775,52,74756
25776,130,74759
25777,14,74760
25778,10,74761
25779,214,74764
25780,117,74766
25781,2074,74801
25782,1062,74804
25783,1765,74820
25784,71,74824
25785,122,74825
25786,73,74826
25787,24,74827
25788,58,74829
25789,31,74830
25790,35,74831
25791,50,74832
25792,51,74833
25793,333,74834
25794,41,74836
25795,29,74837
25796,48,74839
25797,100,74840
25798,9,74842
25799,10,74843
25800,28,74844
25801,32,74845
25802,386,74848
25803,273,74849
25804,19,74850
25805,457,74851
25806,115,74852
25807,153,74854
25808,214,74855
25809,45,74856
25810,441,74857
25811,459,74859
25812,82,74860
25813,262,74864
25814,56,74865
25815,52,74867
25816,1023,74868
25817,15,74869
25818,101,74871
25819,140,74872
25820,758,74873
25821,83,74875
25822,97,74878
25823,147,74880
25824,281,74881
25825,157,74883
25826,629,74884
25827,268,74901
25828,304,74902
25829,112,74930
25830,103,74931
25831,188,74932
25832,16,74935
25833,98,74936
25834,498,74937
25835,65,74939
25836,168,74940
25837,199,74941
25838,17,74942
25839,20,74943
25840,82,74944
25841,43,74945
25842,22,74946
25843,906,74948
25844,27,74949
25845,142,74951
25846,819,74953
25847,346,74954
25848,1228,74955
25849,108,74956
25850,47,74957
25851,648,74959
25852,1279,74960
25853,455,74962
25854,24,74963
25855,219,74964
25856,440,74965
25857,151,74966
25858,217,75001
25859,1354,75002
25860,1448,75006
25861,909,75007
25862,89,75009
25863,292,75010
25864,340,75013
25865,316,75019
25866,1518,75020
25867,607,75021
25868,96,75022
25869,950,75023
25870,269,75024
25871,637,75025
25872,377,75028
25873,290,75032
25874,892,75034
25875,453,75035
25876,1041,75038
25877,282,75039
25878,2241,75040
25879,1564,75041
